Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
1,14.0,Category:Sociological theories,6220146.0,524.0,62.0,"interdisciplinary <span class=""searchmatch"">theories</span> and paradigms. For the different variants <span class=""searchmatch"">of</span> <span class=""searchmatch"">theories</span> or paradigms, please see its individual sub-category. For philosophical <span class=""searchmatch"">theories</span> about",2021-10-01T00:23:28Z,theories of social,Sociological theories,0.30434782608695654,17
2,14.0,Category:Functionalism (social theory),36599442.0,228.0,21.0,"This category is for all <span class=""searchmatch"">social</span> <span class=""searchmatch"">theories</span> and theorists related to functionalism. For other meanings <span class=""searchmatch"">of</span> the word, see Functionalism (disambiguation).",2019-10-24T21:17:28Z,theories of social,Functionalism (social theory),0.43333333333333335,21
3,14.0,Category:Social learning theory,16162632.0,483.0,50.0,"<span class=""searchmatch"">Social</span> learning <span class=""searchmatch"">theory</span> is a <span class=""searchmatch"">theory</span> to explain how people (or animals) learn behavior. People may learn through observing and consequently copy others'",2018-12-31T21:29:54Z,theories of social,Social learning theory,0.4,20
4,14.0,Category:Conflict theory,58293505.0,889.0,86.0,"conflict <span class=""searchmatch"">theories</span>, perspectives in sociology and <span class=""searchmatch"">social</span> psychology that emphasize a materialist interpretation <span class=""searchmatch"">of</span> history, dialectical method <span class=""searchmatch"">of</span> analysis",2021-05-01T23:36:09Z,theories of social,Conflict theory,0.5,15
5,14.0,Category:Social constructionism,4228486.0,836.0,54.0,"Articles relating to <span class=""searchmatch"">social</span> constructionism, a <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> knowledge in sociology and communication <span class=""searchmatch"">theory</span> that examines the development <span class=""searchmatch"">of</span> jointly-constructed",2021-09-27T08:07:59Z,theories of social,Social constructionism,0.5185185185185186,18
6,14.0,Category:Organizational theory,1030978.0,553.0,50.0,"pursue collective goals. <span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> organizations include rational system perspective, division <span class=""searchmatch"">of</span> labor, bureaucratic <span class=""searchmatch"">theory</span>, and contingency <span class=""searchmatch"">theory</span>.",2020-12-31T18:12:12Z,theories of social,Organizational theory,0.5555555555555556,18
8,14.0,Category:Social theories,23079219.0,211.0,29.0,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> aesthetics Epistemological <span class=""searchmatch"">theories</span> Ethical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> deduction Metaphysical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Social</span> <span class=""searchmatch"">theories</span> Philosophers Concepts Literature",2020-08-07T19:14:31Z,theories of social,Social theories,0.16666666666666663,13
9,14.0,Category:Network analysis,30636687.0,556.0,77.0,"social network analysis that concerns methods and <span class=""searchmatch"">theories</span> for the specific application to <span class=""searchmatch"">social</span> networks, i. e., networks that describe relationships",2014-06-24T16:17:08Z,theories of social,Network analysis,0.5833333333333333,15
0,14.0,Category:Shakespeare authorship question,31868239.0,956.0,76.0,"for adherents <span class=""searchmatch"">of</span> the various alternative-<span class=""searchmatch"">authorship</span> <span class=""searchmatch"">theories</span>—believe that Shakespeare <span class=""searchmatch"">of</span> Stratford was a front to shield the identity <span class=""searchmatch"">of</span> the real author",2021-01-05T12:23:39Z,theory of authorship,Shakespeare authorship question,0.5,18
1,14.0,Category:Baconian theory of Shakespeare authorship,38942921.0,171.0,0.0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.5121951219512195,21
2,14.0,Category:Marlovian theory of Shakespeare authorship,38942901.0,129.0,0.0,,2013-08-02T04:54:48Z,theory of authorship,Marlovian theory of Shakespeare authorship,0.5238095238095238,22
3,14.0,Category:Derbyite theory of Shakespeare authorship,38942920.0,58.0,0.0,,2013-03-28T04:08:40Z,theory of authorship,Derbyite theory of Shakespeare authorship,0.5121951219512195,21
4,14.0,Category:Oxfordian theory of Shakespeare authorship,38942906.0,58.0,0.0,,2013-03-28T04:06:24Z,theory of authorship,Oxfordian theory of Shakespeare authorship,0.5238095238095238,22
5,14.0,Category:Shakespeare authorship theories,38114214.0,99.0,0.0,,2014-05-20T00:27:14Z,theory of authorship,Shakespeare authorship theories,0.5,18
6,14.0,Category:Protocols of the Elders of Zion,10895148.0,532.0,10.0,"Articles related to The Protocols <span class=""searchmatch"">of</span> the Elders <span class=""searchmatch"">of</span> Zion.",2021-09-29T06:56:07Z,theory of authorship,Protocols of the Elders of Zion,0.5833333333333333,22
0,14.0,Category:Categories in category theory,3151376.0,697.0,86.0,"abstraction <span class=""searchmatch"">of</span> homological algebra, which itself was affectionately called &quot;abstract nonsense&quot;, category <span class=""searchmatch"">theory</span> is sometimes called &quot;<span class=""searchmatch"">generalized</span> abstract",2019-09-17T05:32:00Z,theory of generalized,Categories in category theory,0.48484848484848486,21
5,14.0,Category:Generalized functions,6795711.0,68.0,5.0,"Also known as &quot;Distribution <span class=""searchmatch"">Theory</span>&quot;",2013-03-28T12:15:34Z,theory of generalized,Generalized functions,0.4444444444444444,19
2,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Paul Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> reference Contrast <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> meaning Contrastivism Conventionalism Cratylism",2017-11-16T16:13:15Z,theory of signs,Theories of language,0.40909090909090906,11
4,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"Philosophy <span class=""searchmatch"">of</span> language is the branch <span class=""searchmatch"">of</span> philosophy that studies language. Its primary concerns include the nature <span class=""searchmatch"">of</span> linguistic meaning, reference, language",2020-04-25T17:59:38Z,theory of signs,Philosophy of language,0.52,14
0,14.0,Category:Parts of the narrative structure,28608050.0,226.0,7.0,"Articles about parts <span class=""searchmatch"">of</span> the <span class=""searchmatch"">narrative</span> structure.",2019-02-21T08:23:57Z,theories of narrative,Parts of the narrative structure,0.4411764705882353,20
2,14.0,Category:Creationists,1529210.0,1677.0,190.0,"specific acts <span class=""searchmatch"">of</span> divine creation. For young Earth creationists, this includes a biblical literalist interpretation <span class=""searchmatch"">of</span> the Genesis creation <span class=""searchmatch"">narrative</span> and the",2021-10-03T13:50:27Z,theories of narrative,Creationists,0.5652173913043479,16
4,14.0,Category:Metanarratives,845575.0,302.0,19.0,"A metanarrative is a grand overarching account or worldview, which is thought to give order to the historical record.",2020-10-02T18:12:09Z,theories of narrative,Metanarratives,0.4782608695652174,12
7,14.0,Category:Psychological trauma interventions,53288610.0,654.0,19.0,"There are a number <span class=""searchmatch"">of</span> Interventions intended for clients who have experienced psychological trauma. See also Category:Stress-related disorders",2021-11-28T22:13:34Z,theories of narrative,Psychological trauma interventions,0.5135135135135135,25
3,14.0,Category:Environmental humanities,38425257.0,198.0,0.0,"Ecocriticism Ecopoetry Geocriticism Nature <span class=""searchmatch"">writing</span> Outdoor literature Zoopoetics Philosophy Aesthetics <span class=""searchmatch"">of</span> nature Constructivism Cosmology Critical realism",2019-03-24T09:57:33Z,theories of writing,Environmental humanities,0.5666666666666667,18
1,14.0,Category:Game theory,774008.0,644.0,66.0,"Game <span class=""searchmatch"">theory</span> is a branch <span class=""searchmatch"">of</span> mathematics that uses models to study interactions with formalized incentive structures (&quot;<span class=""searchmatch"">games</span>&quot;). It has applications in a",2020-07-27T20:12:23Z,theory of games,Game theory,0.2666666666666667,14
2,14.0,Category:Non-cooperative games,10253107.0,154.0,8.0,"See also: List <span class=""searchmatch"">of</span> <span class=""searchmatch"">games</span> in game <span class=""searchmatch"">theory</span>.",2017-11-16T11:19:18Z,theory of games,Non-cooperative games,0.56,13
7,14.0,Category:Ninja Theory games,57753432.0,89.0,0.0,,2018-06-24T08:13:30Z,theory of games,Ninja Theory games,0.35,10
8,14.0,Category:Solved games,54606998.0,176.0,5.0,"Articles relating to solved <span class=""searchmatch"">games</span>.",2017-08-15T16:16:42Z,theory of games,Solved games,0.5789473684210527,8
9,14.0,Category:Game theory games,51883175.0,43.0,0.0,"This category is located at Category:Non-cooperative <span class=""searchmatch"">games</span>. Note: This category should be empty. See the instructions for more information. Administrators:",2020-09-02T00:15:42Z,theory of games,Game theory games,0.3157894736842105,8
1,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"Philosophy <span class=""searchmatch"">of</span> language is the branch <span class=""searchmatch"">of</span> philosophy that studies language. Its primary concerns include the nature <span class=""searchmatch"">of</span> <span class=""searchmatch"">linguistic</span> meaning, reference, language",2020-04-25T17:59:38Z,theory of linguistic,Philosophy of language,0.5,13
2,14.0,Category:Linguistic theories and hypotheses,62327389.0,78.0,0.0,,2019-11-13T03:10:17Z,theory of linguistic,Linguistic theories and hypotheses,0.4571428571428572,27
5,14.0,Category:Communication theory,1527661.0,260.0,29.0,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-04-25T16:42:54Z,theory of linguistic,Communication theory,0.46153846153846156,19
6,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Direct reference <span class=""searchmatch"">theory</span> Dramatism Dynamic semantics Expressivism Inquisitive semantics <span class=""searchmatch"">Linguistic</span> determinism Mediated reference <span class=""searchmatch"">theory</span> Nominalism Non-cognitivism",2017-11-16T16:13:15Z,theory of linguistic,Theories of language,0.4,10
7,14.0,Category:Linguistic hypotheses,38721829.0,56.0,0.0,"This category is located at Category:<span class=""searchmatch"">Linguistic</span> <span class=""searchmatch"">theories</span> and hypotheses. Note: This category should be empty. See the instructions for more information",2020-09-02T08:48:44Z,theory of linguistic,Linguistic hypotheses,0.36,20
8,14.0,Category:Optimality Theory,69301637.0,96.0,0.0,,2021-11-18T13:39:26Z,theory of linguistic,Optimality Theory,0.52,19
